,g1_symbol,g2_symbol,conn
71006,EXOC4,DOK5,0.4035
71007,EXOC4,CDKN2D,0.412
71008,EXOC4,TTC9B,0.4243
71009,EXOC4,PAFAH1B3,0.3978
71010,EXOC4,YWHAH,0.4052
71011,EXOC4,TTC3,0.4033
71012,CALD1,CLU,0.4141
71013,CALD1,SFRP1,0.4089
71014,CALD1,PMP2,0.3905
71015,CALD1,VIM,0.4113
71016,CALD1,B2M,0.4041
71017,PTN,RHEB,0.4042
71018,PTN,CD99,0.6507
71019,PTN,ANOS1,0.4689
71020,PTN,GPM6B,0.7163
71021,PTN,PIR,0.3901
71022,PTN,SAT1,0.5592
71023,PTN,TMEM47,0.4426
71024,PTN,TIMP1,0.47
71025,PTN,MSN,0.4909
71026,PTN,SH3BGRL,0.5056
71027,PTN,TSPAN6,0.4008
71028,PTN,COL4A5,0.4341
71029,PTN,ARHGEF6,0.4596
71030,PTN,SOX3,0.5537
71031,PTN,PDLIM2,0.4172
71032,PTN,CLU,0.8131
71033,PTN,NRG1,0.4589
71034,PTN,C8orf4,0.5565
71035,PTN,SFRP1,0.667
71036,PTN,SDCBP,0.4679
71037,PTN,ASPH,0.4295
71038,PTN,NKAIN3,0.4282
71039,PTN,ZFHX4,0.5329
71040,PTN,PAG1,0.4175
71041,PTN,PMP2,0.7646
71042,PTN,CA2,0.4206
71043,PTN,GEM,0.3996
71044,PTN,SDC2,0.4086
71045,PTN,IL33,0.5832
71046,PTN,MOB3B,0.4301
71047,PTN,PSAT1,0.6686
71048,PTN,GOLM1,0.3886
71049,PTN,HSDL2,0.4819
71050,PTN,TNC,0.708
71051,PTN,SOX6,0.4871
71052,PTN,PAX6,0.4577
71053,PTN,RCN1,0.5021
71054,PTN,NEAT1,0.3997
71055,PTN,FAM181B,0.4297
71056,PTN,REXO2,0.4921
71057,PTN,HEPACAM,0.4971
71058,PTN,HEPN1,0.6034
71059,PTN,IDI1,0.4007
71060,PTN,VIM,0.7784
71061,PTN,FZD8,0.4676
71062,PTN,PHYHIPL,0.4009
71063,PTN,PSAP,0.4699
71064,PTN,GLUD1,0.3941
71065,PTN,FGFBP3,0.401
71066,PTN,PLCE1,0.4353
71067,PTN,SCD,0.5054
71068,PTN,ADD3,0.4843
71069,PTN,HTRA1,0.5604
71070,PTN,OAT,0.4724
71071,PTN,CD9,0.5711
71072,PTN,GAPDH,0.4397
71073,PTN,SLCO1C1,0.5075
71074,PTN,LIMA1,0.4239
71075,PTN,METTL7A,0.4007
71076,PTN,CD63,0.548
71077,PTN,TMEM132B,0.5327
71078,PTN,N4BP2L1,0.4188
71079,PTN,RGCC,0.3945
71080,PTN,ITM2B,0.5188
71081,PTN,DACH1,0.4638
71082,PTN,SOX21,0.4403
71083,PTN,NDRG2,0.5619
71084,PTN,LRP10,0.4424
71085,PTN,ARHGAP5,0.4703
71086,PTN,NPAS3,0.5477
71087,PTN,TRIM9,0.5265
71088,PTN,TMX1,0.402
71089,PTN,FERMT2,0.4686
71090,PTN,DHRS7,0.4025
71091,PTN,ZFP36L1,0.6034
71092,PTN,ALDH6A1,0.4146
71093,PTN,NPC2,0.4136
71094,PTN,FOS,0.5209
71095,PTN,ANKRD9,0.4147
71096,PTN,CKB,0.4389
71097,PTN,SERF2,0.4089
71098,PTN,B2M,0.7044
71099,PTN,RPS27L,0.4082
71100,PTN,MFGE8,0.4646
71101,PTN,METRN,0.6812
71102,PTN,ECI1,0.4257
71103,PTN,LITAF,0.5552
71104,PTN,QPRT,0.4462
71105,PTN,SALL1,0.3913
71106,PTN,MT3,0.4986
71107,PTN,MT2A,0.6402
71108,PTN,ADGRG1,0.5097
71109,PTN,GCSH,0.4833
71110,PTN,ATP1B2,0.6035
71111,PTN,PMP22,0.5517
71112,PTN,SPECC1,0.4327
71113,PTN,ALDOC,0.5062
71114,PTN,TMEM98,0.4613
71115,PTN,FZD2,0.3975
71116,PTN,MRC2,0.461
71117,PTN,SOX9,0.5748
71118,PTN,NT5C,0.3913
71119,PTN,DCXR,0.426
71120,PTN,ABHD3,0.4627
71121,PTN,AQP4,0.6543
71122,PTN,LIPG,0.5141
71123,PTN,FAM69C,0.5876
71124,PTN,RP11.849I19.1,0.4287
71125,PTN,CST3,0.6509
71126,PTN,PLTP,0.4419
71127,PTN,BMP7,0.4544
71128,PTN,BST2,0.5018
71129,PTN,RFXANK,0.3889
71130,PTN,NCAN,0.3938
71131,PTN,APOE,0.674
71132,PTN,EMP3,0.4797
71133,PTN,TTYH1,0.7989
71134,PTN,TIMP3,0.4313
71135,PTN,LGALS1,0.4786
71136,PTN,MLC1,0.631
71137,PTN,CBR1,0.4347
71138,PTN,CSTB,0.4211
71139,PTN,COL6A1,0.4153
71140,DGKI,PGM2L1,0.4033
71141,DGKI,ANK3,0.4068
71142,DGKI,INA,0.4087
71143,DGKI,CALY,0.4249
71144,DGKI,GRIN2B,0.4287
71145,DGKI,CNTN1,0.4353
71146,DGKI,NELL2,0.4113
71147,DGKI,ATP2B1,0.3934
71148,DGKI,NBEA,0.3956
71149,DGKI,GAS7,0.3986
71150,TCAF1,CDKL5,0.4057
71151,TCAF1,PCSK1N,0.4826
71152,TCAF1,BEX1,0.4108
71153,TCAF1,ACSL4,0.3928
71154,TCAF1,PAK3,0.4021
71155,TCAF1,DCX,0.4798
71156,TCAF1,IDS,0.4605
71157,TCAF1,L1CAM,0.3961
71158,TCAF1,MSRA,0.3968
71159,TCAF1,PSD3,0.3906
71160,TCAF1,NEFM,0.4383
71161,TCAF1,NEFL,0.4144
71162,TCAF1,DPYSL2,0.4894
71163,TCAF1,STMN4,0.457
71164,TCAF1,WHSC1L1,0.4369
71165,TCAF1,BHLHE22,0.3893
71166,TCAF1,PKIA,0.4984
71167,TCAF1,ZC2HC1A,0.4125
71168,TCAF1,STMN2,0.4823
71169,TCAF1,RUNX1T1,0.4061
71170,TCAF1,ANKRD46,0.3933
71171,TCAF1,YWHAZ,0.5237
71172,TCAF1,SYBU,0.4241
71173,TCAF1,MTSS1,0.4454
71174,TCAF1,LY6H,0.4337
71175,TCAF1,PTPRD,0.4218
71176,TCAF1,NFIB,0.4131
71177,TCAF1,DNAJA1,0.4368
71178,TCAF1,GNAQ,0.4249
71179,TCAF1,AGTPBP1,0.429
71180,TCAF1,SPIN1,0.42
71181,TCAF1,GABBR2,0.4105
71182,TCAF1,FSD1L,0.395
71183,TCAF1,STXBP1,0.4592
71184,TCAF1,SPTAN1,0.4923
71185,TCAF1,NCS1,0.4527
71186,TCAF1,PRRC2B,0.4438
71187,TCAF1,CAMSAP1,0.3954
71188,TCAF1,DEAF1,0.3939
71189,TCAF1,RTN3,0.4412
71190,TCAF1,CNIH2,0.3942
71191,TCAF1,PGM2L1,0.4487
71192,TCAF1,MAP6,0.4174
71193,TCAF1,DLG2,0.4104
71194,TCAF1,AASDHPPT,0.4379
71195,TCAF1,NCAM1,0.5028
71196,TCAF1,SCN3B,0.4249
71197,TCAF1,FEZ1,0.3957
71198,TCAF1,CELF2,0.4914
71199,TCAF1,MAPK8,0.4212
71200,TCAF1,ANK3,0.4499
71201,TCAF1,PPP3CB,0.3916
71202,TCAF1,INA,0.5277
71203,TCAF1,SHTN1,0.4782
71204,TCAF1,ERC1,0.4174
71205,TCAF1,PTMS,0.4566
71206,TCAF1,GRIN2B,0.4876
71207,TCAF1,PPFIBP1,0.4203
71208,TCAF1,NELL2,0.4728
71209,TCAF1,SLC38A1,0.4427
71210,TCAF1,TUBA1A,0.5125
71211,TCAF1,KIF5A,0.4452
71212,TCAF1,SRGAP1,0.3955
71213,TCAF1,SYT1,0.4507
71214,TCAF1,PPFIA2,0.4524
71215,TCAF1,ATP2B1,0.3885
71216,TCAF1,DYNLL1,0.4341
71217,TCAF1,NBEA,0.4628
71218,TCAF1,DCLK1,0.4151
71219,TCAF1,TSC22D1,0.4503
71220,TCAF1,FARP1,0.3919
71221,TCAF1,ATL1,0.4086
71222,TCAF1,GNG2,0.4413
71223,TCAF1,DAAM1,0.4496
71224,TCAF1,RTN1,0.4485
71225,TCAF1,PPP2R5E,0.407
71226,TCAF1,CALM1,0.4875
71227,TCAF1,DYNC1H1,0.4835
71228,TCAF1,GABRB3,0.4052
71229,TCAF1,DISP2,0.3915
71230,TCAF1,SCG3,0.4359
71231,TCAF1,TMOD2,0.4743
71232,TCAF1,MYO5A,0.4489
71233,TCAF1,LINGO1,0.4162
71234,TCAF1,SH3GL3,0.3974
71235,TCAF1,SEZ6L2,0.4175
71236,TCAF1,GNAO1,0.4544
71237,TCAF1,TERF2IP,0.4555
71238,TCAF1,CMIP,0.453
71239,TCAF1,PAFAH1B1,0.4772
71240,TCAF1,CHD3,0.4251
71241,TCAF1,CDK5R1,0.4396
71242,TCAF1,AP2B1,0.3962
71243,TCAF1,EIF1,0.4243
71244,TCAF1,MAPT,0.5033
71245,TCAF1,HN1,0.5169
71246,TCAF1,GRB2,0.4192
71247,TCAF1,RAC3,0.4384
71248,TCAF1,MAPRE2,0.4391
71249,TCAF1,SYT4,0.4201
71250,TCAF1,TCF4,0.4377
71251,TCAF1,SEC11C,0.4077
71252,TCAF1,PAK7,0.4246
71253,TCAF1,SNAP25,0.4
71254,TCAF1,DSTN,0.4013
71255,TCAF1,KIF3B,0.3948
71256,TCAF1,MAP1LC3A,0.4483
71257,TCAF1,LINC00657,0.4773
71258,TCAF1,YWHAB,0.4839
71259,TCAF1,ATP9A,0.4384
71260,TCAF1,EEF1A2,0.4173
71261,TCAF1,CELF5,0.4218
71262,TCAF1,ATCAY,0.4416
71263,TCAF1,CDKN2D,0.4746
71264,TCAF1,RAB3A,0.4069
71265,TCAF1,ZNF91,0.435
71266,TCAF1,SPINT2,0.3989
71267,TCAF1,TTC9B,0.4651
71268,TCAF1,ATP1A3,0.3887
71269,TCAF1,PAFAH1B3,0.475
71270,TCAF1,CALM3,0.4297
71271,TCAF1,SEPW1,0.3893
71272,TCAF1,SYT5,0.3919
71273,TCAF1,YWHAH,0.4673
71274,TCAF1,RBFOX2,0.4801
71275,TCAF1,SEPT3,0.4534
71276,TCAF1,CXADR,0.4757
71277,TCAF1,APP,0.4307
71278,TCAF1,TTC3,0.4976
71279,ATP6V0E2,RHEB,0.4263
71280,ATP6V0E2,ATP6AP2,0.4234
71281,ATP6V0E2,PCSK1N,0.4281
71282,ATP6V0E2,ACSL4,0.3931
71283,ATP6V0E2,PGRMC1,0.441
71284,ATP6V0E2,IDS,0.4425
71285,ATP6V0E2,TUSC3,0.3994
71286,ATP6V0E2,ASAH1,0.4397
71287,ATP6V0E2,PSD3,0.4258
71288,ATP6V0E2,NEFL,0.3985
71289,ATP6V0E2,DPYSL2,0.4714
71290,ATP6V0E2,STMN4,0.3979
71291,ATP6V0E2,PKIA,0.4053
71292,ATP6V0E2,ANKRD46,0.4051
71293,ATP6V0E2,YWHAZ,0.5044
71294,ATP6V0E2,SYBU,0.3989
71295,ATP6V0E2,LY6H,0.4966
71296,ATP6V0E2,DNAJA1,0.4699
71297,ATP6V0E2,RFK,0.4131
71298,ATP6V0E2,GNAQ,0.4072
71299,ATP6V0E2,GABBR2,0.4013
71300,ATP6V0E2,FRRS1L,0.4064
71301,ATP6V0E2,TXN,0.4517
71302,ATP6V0E2,STXBP1,0.3897
71303,ATP6V0E2,SPTAN1,0.4429
71304,ATP6V0E2,NCS1,0.4059
71305,ATP6V0E2,DEAF1,0.4092
71306,ATP6V0E2,DKK3,0.3906
71307,ATP6V0E2,C1QTNF4,0.3912
71308,ATP6V0E2,FTH1,0.4223
71309,ATP6V0E2,RTN3,0.494
71310,ATP6V0E2,NRXN2,0.3971
71311,ATP6V0E2,ARL2,0.4004
71312,ATP6V0E2,CCDC85B,0.4364
71313,ATP6V0E2,CNIH2,0.4532
71314,ATP6V0E2,PGM2L1,0.4386
71315,ATP6V0E2,MAP6,0.4082
71316,ATP6V0E2,GRM5,0.4102
71317,ATP6V0E2,AASDHPPT,0.4488
71318,ATP6V0E2,ELMOD1,0.3889
71319,ATP6V0E2,NCAM1,0.4244
71320,ATP6V0E2,THY1,0.3936
71321,ATP6V0E2,FEZ1,0.4639
71322,ATP6V0E2,CELF2,0.4022
71323,ATP6V0E2,ANK3,0.4104
71324,ATP6V0E2,FAM213A,0.3948
71325,ATP6V0E2,INA,0.4406
71326,ATP6V0E2,CALY,0.4783
71327,ATP6V0E2,PTMS,0.4117
71328,ATP6V0E2,GRIN2B,0.4473
71329,ATP6V0E2,CMAS,0.3894
71330,ATP6V0E2,CNTN1,0.4636
71331,ATP6V0E2,NELL2,0.4275
71332,ATP6V0E2,ARF3,0.4069
71333,ATP6V0E2,TUBA1B,0.4044
71334,ATP6V0E2,TUBA1A,0.4638
71335,ATP6V0E2,KIF5A,0.4231
71336,ATP6V0E2,SYT1,0.3925
71337,ATP6V0E2,PPFIA2,0.394
71338,ATP6V0E2,ATP2B1,0.4332
71339,ATP6V0E2,GNPTAB,0.3998
71340,ATP6V0E2,DYNLL1,0.5136
71341,ATP6V0E2,HMGB1,0.3925
71342,ATP6V0E2,HSPH1,0.39
71343,ATP6V0E2,NBEA,0.4245
71344,ATP6V0E2,DCLK1,0.426
71345,ATP6V0E2,PCDH9,0.4036
71346,ATP6V0E2,GNG2,0.3954
71347,ATP6V0E2,RTN1,0.4623
71348,ATP6V0E2,CALM1,0.5294
71349,ATP6V0E2,DYNC1H1,0.4564
71350,ATP6V0E2,CKB,0.4212
71351,ATP6V0E2,GABRB3,0.3914
71352,ATP6V0E2,TMOD2,0.4211
71353,ATP6V0E2,MYO5A,0.4034
71354,ATP6V0E2,ARHGDIG,0.3987
71355,ATP6V0E2,RPS2,0.3917
71356,ATP6V0E2,GNAO1,0.4723
71357,ATP6V0E2,NDRG4,0.3901
71358,ATP6V0E2,TERF2IP,0.414
71359,ATP6V0E2,CMIP,0.4139
71360,ATP6V0E2,PAFAH1B1,0.4469
71361,ATP6V0E2,GAS7,0.4171
71362,ATP6V0E2,AP2B1,0.4479
71363,ATP6V0E2,EIF1,0.4426
71364,ATP6V0E2,MAPT,0.4417
71365,ATP6V0E2,CLTC,0.4334
71366,ATP6V0E2,PRKAR1A,0.3938
71367,ATP6V0E2,HN1,0.4271
71368,ATP6V0E2,GRB2,0.4024
71369,ATP6V0E2,TIMP2,0.4374
71370,ATP6V0E2,RAC3,0.4438
71371,ATP6V0E2,OSBPL1A,0.39
71372,ATP6V0E2,MAPRE2,0.4371
71373,ATP6V0E2,CELF4,0.4027
71374,ATP6V0E2,SEC11C,0.4113
71375,ATP6V0E2,SNAP25,0.398
71376,ATP6V0E2,DSTN,0.4474
71377,ATP6V0E2,KIF3B,0.4182
71378,ATP6V0E2,MAP1LC3A,0.4515
71379,ATP6V0E2,LINC00657,0.4442
71380,ATP6V0E2,YWHAB,0.4911
71381,ATP6V0E2,ATP9A,0.3951
71382,ATP6V0E2,EEF1A2,0.3952
71383,ATP6V0E2,BSG,0.3932
71384,ATP6V0E2,TUBB4A,0.4
71385,ATP6V0E2,CTXN1,0.4037
71386,ATP6V0E2,CDKN2D,0.4413
71387,ATP6V0E2,TMEM59L,0.4359
71388,ATP6V0E2,FXYD7,0.3973
71389,ATP6V0E2,TTC9B,0.4247
71390,ATP6V0E2,PAFAH1B3,0.4153
71391,ATP6V0E2,CALM3,0.5032
71392,ATP6V0E2,TMEM160,0.4029
71393,ATP6V0E2,SEPW1,0.512
71394,ATP6V0E2,SYT5,0.4225
71395,ATP6V0E2,YWHAH,0.4847
71396,ATP6V0E2,SEPT3,0.3981
71397,ATP6V0E2,CXADR,0.4041
71398,ATP6V0E2,APP,0.4222
71399,ATP6V0E2,TTC3,0.4098
71400,ATP6V0E2,WRB,0.4016
71401,ATP6V0E2,MT.CO2,0.4101
71402,ATP6V0E2,MT.ATP6,0.3908
71403,ATP6V0E2,MT.ND3,0.3989
71404,ATP6V0E2,MT.ND4L,0.4314
71405,ATP6V0E2,MT.ND4,0.4412
71406,ATP6V0E2,MT.CYB,0.39
71407,RHEB,GPM6B,0.4119
71408,RHEB,ATP6AP2,0.4337
71409,RHEB,SH3BGRL,0.4446
71410,RHEB,PGRMC1,0.4152
71411,RHEB,IDS,0.401
71412,RHEB,LAGE3,0.4056
71413,RHEB,FDFT1,0.3933
71414,RHEB,ASAH1,0.4141
71415,RHEB,DPYSL2,0.431
71416,RHEB,CLU,0.4002
71417,RHEB,SDCBP,0.4492
71418,RHEB,ASPH,0.4187
71419,RHEB,RPL30,0.4487
71420,RHEB,YWHAZ,0.4713
71421,RHEB,LY6H,0.421
71422,RHEB,DNAJA1,0.4865
71423,RHEB,PSAT1,0.3962
71424,RHEB,GOLM1,0.4336
71425,RHEB,TXN,0.5227
71426,RHEB,HSPA5,0.4258
71427,RHEB,SPTAN1,0.4265
71428,RHEB,TUBB4B,0.4115
71429,RHEB,DKK3,0.4164
71430,RHEB,FTH1,0.5358
71431,RHEB,RTN3,0.5437
71432,RHEB,CCDC85B,0.4043
71433,RHEB,AASDHPPT,0.4211
71434,RHEB,REXO2,0.4099
71435,RHEB,FEZ1,0.5274
71436,RHEB,IDI1,0.4563
71437,RHEB,VIM,0.4434
71438,RHEB,PSAP,0.488
71439,RHEB,RPS24,0.4448
71440,RHEB,FAM213A,0.4332
71441,RHEB,PGAM1,0.4689
71442,RHEB,SCD,0.4559
71443,RHEB,OAT,0.4373
71444,RHEB,BNIP3,0.4045
71445,RHEB,GAPDH,0.5099
71446,RHEB,TPI1,0.4816
71447,RHEB,TUBA1B,0.4141
71448,RHEB,CD63,0.4994
71449,RHEB,HSP90B1,0.5033
71450,RHEB,PTPN11,0.3992
71451,RHEB,DYNLL1,0.5298
71452,RHEB,HMGB1,0.4586
71453,RHEB,TPT1,0.4721
71454,RHEB,ITM2B,0.5139
71455,RHEB,ARHGAP5,0.4655
71456,RHEB,RTN1,0.3886
71457,RHEB,FOS,0.4029
71458,RHEB,CALM1,0.5223
71459,RHEB,DYNC1H1,0.4302
71460,RHEB,CKB,0.5396
71461,RHEB,SERF2,0.4401
71462,RHEB,HACD3,0.4448
71463,RHEB,RPLP1,0.4896
71464,RHEB,RPS2,0.4344
71465,RHEB,ALDOA,0.4428
71466,RHEB,GNAO1,0.4087
71467,RHEB,NDRG4,0.4239
71468,RHEB,GCSH,0.4433
71469,RHEB,PAFAH1B1,0.4472
71470,RHEB,ATP1B2,0.393
71471,RHEB,COPRS,0.4229
71472,RHEB,AP2B1,0.4283
71473,RHEB,EIF1,0.5497
71474,RHEB,CLTC,0.4669
71475,RHEB,PRKAR1A,0.4011
71476,RHEB,TIMP2,0.4679
71477,RHEB,OSBPL1A,0.4033
71478,RHEB,MAPRE2,0.4045
71479,RHEB,CYB5A,0.4013
71480,RHEB,DSTN,0.4431
71481,RHEB,LINC00657,0.4836
71482,RHEB,YWHAB,0.4436
71483,RHEB,DOK5,0.4429
71484,RHEB,BSG,0.4491
71485,RHEB,CALR,0.4307
71486,RHEB,NCAN,0.3917
71487,RHEB,RPS19,0.4454
71488,RHEB,CALM3,0.4657
71489,RHEB,SEPW1,0.5228
71490,RHEB,FTL,0.5032
71491,RHEB,TTYH1,0.4252
71492,RHEB,MAPK1,0.3944
71493,RHEB,YWHAH,0.4131
71494,RHEB,RPL3,0.4969
71495,RHEB,WRB,0.4056
71496,RHEB,CSTB,0.464
71497,RHEB,MT.ND3,0.4031
71498,RHEB,MT.ND4L,0.4745
71499,RHEB,MT.ND4,0.3914
71500,PRKAG2.AS1,CALY,0.3927
71501,DPP6,PCSK1N,0.4138
71502,DPP6,SLITRK4,0.3883
71503,DPP6,IDS,0.4352
71504,DPP6,L1CAM,0.4188
71505,DPP6,PSD3,0.4405
71506,DPP6,NEFM,0.4062
71507,DPP6,NEFL,0.4318
71508,DPP6,DPYSL2,0.4436
71509,DPP6,STMN4,0.3914
71510,DPP6,WHSC1L1,0.398
71511,DPP6,PKIA,0.4427
71512,DPP6,STMN2,0.392
71513,DPP6,ANKRD46,0.3901
71514,DPP6,YWHAZ,0.4638
71515,DPP6,SYBU,0.4199
71516,DPP6,MTSS1,0.4255
71517,DPP6,PTPRD,0.4491
71518,DPP6,GNAQ,0.3935
71519,DPP6,AGTPBP1,0.445
71520,DPP6,SPIN1,0.3897
71521,DPP6,GABBR2,0.4078
71522,DPP6,FRRS1L,0.3888
71523,DPP6,STXBP1,0.4228
71524,DPP6,SPTAN1,0.4564
71525,DPP6,NCS1,0.4111
71526,DPP6,PRRC2B,0.3996
71527,DPP6,C1QTNF4,0.4382
71528,DPP6,RTN3,0.4211
71529,DPP6,PGM2L1,0.4327
71530,DPP6,MAP6,0.4006
71531,DPP6,DLG2,0.4232
71532,DPP6,FAT3,0.3954
71533,DPP6,AASDHPPT,0.4317
71534,DPP6,ELMOD1,0.4369
71535,DPP6,ARHGAP20,0.3925
71536,DPP6,NCAM1,0.4733
71537,DPP6,SCN3B,0.3905
71538,DPP6,CELF2,0.4353
71539,DPP6,ANK3,0.4372
71540,DPP6,INA,0.5018
71541,DPP6,SHTN1,0.4365
71542,DPP6,CALY,0.4143
71543,DPP6,ERC1,0.3885
71544,DPP6,GRIN2B,0.4809
71545,DPP6,PPFIBP1,0.4287
71546,DPP6,CNTN1,0.4569
71547,DPP6,NELL2,0.4802
71548,DPP6,SLC38A1,0.4341
71549,DPP6,TUBA1A,0.4143
71550,DPP6,KIF5A,0.4325
71551,DPP6,SRGAP1,0.3898
71552,DPP6,SYT1,0.4197
71553,DPP6,PPFIA2,0.4548
71554,DPP6,ATP2B1,0.4269
71555,DPP6,DYNLL1,0.4112
71556,DPP6,NBEA,0.4629
71557,DPP6,DCLK1,0.4334
71558,DPP6,PCDH9,0.3982
71559,DPP6,ATL1,0.395
71560,DPP6,GNG2,0.4267
71561,DPP6,DAAM1,0.3929
71562,DPP6,CALM1,0.4586
71563,DPP6,DYNC1H1,0.4419
71564,DPP6,GABRB3,0.3969
71565,DPP6,SCG3,0.3923
71566,DPP6,TMOD2,0.4575
71567,DPP6,MYO5A,0.4493
71568,DPP6,LINGO1,0.3994
71569,DPP6,SH3GL3,0.4064
71570,DPP6,GNAO1,0.4352
71571,DPP6,CMIP,0.4381
71572,DPP6,PAFAH1B1,0.4374
71573,DPP6,GAS7,0.4039
71574,DPP6,MAPT,0.462
71575,DPP6,NSF,0.4031
71576,DPP6,HN1,0.4108
71577,DPP6,RAC3,0.4248
71578,DPP6,MAPRE2,0.4274
71579,DPP6,CELF4,0.3926
71580,DPP6,PAK7,0.408
71581,DPP6,MAP1LC3A,0.4044
71582,DPP6,LINC00657,0.4483
71583,DPP6,YWHAB,0.4277
71584,DPP6,ATP9A,0.4195
71585,DPP6,ATCAY,0.3939
71586,DPP6,CDKN2D,0.4404
71587,DPP6,TTC9B,0.4323
71588,DPP6,PAFAH1B3,0.4099
71589,DPP6,CALM3,0.4028
71590,DPP6,SYT5,0.4034
71591,DPP6,YWHAH,0.4232
71592,DPP6,RBFOX2,0.3953
71593,DPP6,SEPT3,0.3996
71594,DPP6,CXADR,0.4254
71595,DPP6,APP,0.3957
71596,DPP6,TTC3,0.4137
71597,DPP6,MT.ND4L,0.3965
71598,INSIG1,IDI1,0.418
71599,NCAPG2,KIF11,0.3941
71600,NCAPG2,MKI67,0.4093
71601,CD99,ANOS1,0.4048
71602,CD99,GPM6B,0.5921
71603,CD99,SAT1,0.453
71604,CD99,TIMP1,0.4478
71605,CD99,MSN,0.485
71606,CD99,SH3BGRL,0.4475
71607,CD99,COL4A5,0.3939
71608,CD99,ARHGEF6,0.4169
71609,CD99,SOX3,0.4518
71610,CD99,PDLIM2,0.4222
71611,CD99,CLU,0.6875
71612,CD99,C8orf4,0.4766
71613,CD99,SFRP1,0.5064
71614,CD99,SDCBP,0.4088
71615,CD99,NKAIN3,0.4012
71616,CD99,ZFHX4,0.4557
71617,CD99,PMP2,0.6158
71618,CD99,CA2,0.401
71619,CD99,IL33,0.4693
71620,CD99,PSAT1,0.5789
71621,CD99,HSDL2,0.4695
71622,CD99,TNC,0.5824
71623,CD99,SOX6,0.4706
71624,CD99,PAX6,0.4139
71625,CD99,RCN1,0.473
71626,CD99,AHNAK,0.3919
71627,CD99,FAM181B,0.4233
71628,CD99,REXO2,0.427
71629,CD99,HEPACAM,0.4468
71630,CD99,HEPN1,0.5168
71631,CD99,VIM,0.673
71632,CD99,ARHGAP12,0.3912
71633,CD99,PSAP,0.4321
71634,CD99,PLCE1,0.4055
71635,CD99,SCD,0.4295
71636,CD99,ADD3,0.456
71637,CD99,HTRA1,0.5135
71638,CD99,OAT,0.4239
71639,CD99,CD9,0.545
71640,CD99,GAPDH,0.4035
71641,CD99,SLCO1C1,0.4382
71642,CD99,LIMA1,0.3908
71643,CD99,CD63,0.5151
71644,CD99,TMEM132B,0.4414
71645,CD99,ITM2B,0.4545
71646,CD99,DACH1,0.4076
71647,CD99,NDRG2,0.4837
71648,CD99,LRP10,0.4018
71649,CD99,ARHGAP5,0.4155
71650,CD99,NPAS3,0.4875
71651,CD99,TRIM9,0.4237
71652,CD99,TMX1,0.3939
71653,CD99,FERMT2,0.4225
71654,CD99,ZFP36L1,0.5749
71655,CD99,NPC2,0.3953
71656,CD99,FOS,0.4858
71657,CD99,CKB,0.4067
71658,CD99,SERF2,0.419
71659,CD99,B2M,0.6374
71660,CD99,RPS27L,0.4103
71661,CD99,MFGE8,0.3991
71662,CD99,CIB1,0.3932
71663,CD99,METRN,0.6492
71664,CD99,ECI1,0.422
71665,CD99,LITAF,0.4995
71666,CD99,QPRT,0.4094
71667,CD99,MT3,0.4085
71668,CD99,MT2A,0.5401
71669,CD99,ADGRG1,0.4335
71670,CD99,GCSH,0.4665
71671,CD99,ATP1B2,0.5102
71672,CD99,PMP22,0.5096
71673,CD99,SPECC1,0.4292
71674,CD99,ALDOC,0.4305
71675,CD99,TMEM98,0.4408
71676,CD99,MRC2,0.4062
71677,CD99,SOX9,0.5335
71678,CD99,DCXR,0.4287
71679,CD99,ABHD3,0.3936
71680,CD99,AQP4,0.5881
71681,CD99,LIPG,0.4261
71682,CD99,FAM69C,0.4884
71683,CD99,RP11.849I19.1,0.4128
71684,CD99,CST3,0.576
71685,CD99,PLTP,0.4419
71686,CD99,BMP7,0.4186
71687,CD99,BST2,0.4227
71688,CD99,APOE,0.5626
71689,CD99,EMP3,0.4625
71690,CD99,TTYH1,0.6498
71691,CD99,TIMP3,0.4146
71692,CD99,LGALS1,0.5293
71693,CD99,MLC1,0.5431
71694,CD99,CBR1,0.402
71695,CD99,CSTB,0.4107
71696,ANOS1,GPM6B,0.4681
71697,ANOS1,CLU,0.5042
71698,ANOS1,PMP2,0.4275
71699,ANOS1,PSAT1,0.4413
71700,ANOS1,TNC,0.4505
71701,ANOS1,HEPN1,0.3952
71702,ANOS1,VIM,0.4339
71703,ANOS1,ADD3,0.3949
71704,ANOS1,B2M,0.4085
71705,ANOS1,METRN,0.4153
71706,ANOS1,ATP1B2,0.416
71707,ANOS1,AQP4,0.5004
71708,ANOS1,APOE,0.5214
71709,ANOS1,TTYH1,0.5044
71710,ANOS1,MLC1,0.4102
71711,CLCN4,PCSK1N,0.4266
71712,CLCN4,BEX1,0.4092
71713,CLCN4,ACSL4,0.4372
71714,CLCN4,PGRMC1,0.3955
71715,CLCN4,IDS,0.434
71716,CLCN4,L1CAM,0.4123
71717,CLCN4,ASAH1,0.3989
71718,CLCN4,PSD3,0.4271
71719,CLCN4,NEFM,0.3902
71720,CLCN4,NEFL,0.4062
71721,CLCN4,DPYSL2,0.4134
71722,CLCN4,STMN4,0.404
71723,CLCN4,XKR4,0.412
71724,CLCN4,PKIA,0.4073
71725,CLCN4,STMN2,0.4285
71726,CLCN4,RUNX1T1,0.3943
71727,CLCN4,ANKRD46,0.4044
