id,g1_symbol,g2_symbol,conn
683,AADAC,GSTA4,0.19195872000656014
684,AADAC,GSTA5,0.19195872000656014
685,AADAC,GSTP1,0.19195872000656014
686,AADAC,HMGCL,0.19195872000656014
687,AADAC,JAZF1,0.19195872000656014
688,AADAC,LACTB,0.19195872000656014
689,AADAC,LEP,0.19195872000656014
690,AADAC,LIPG,0.19195872000656014
691,AADAC,LPA,0.19195872000656014
692,AADAC,LRP2,0.19195872000656014
693,AADAC,LTA4H,0.19195872000656014
694,AADAC,MGST2,0.19195872000656014
695,AADAC,MID1IP1,0.19195872000656014
696,AADAC,MTTP,0.19195872000656014
697,AADAC,NAT2,0.19195872000656014
698,AADAC,NPHP3,0.19195872000656014
699,AADAC,NR1I2,0.19195872000656014
700,AADAT,DLST,0.3042473728968298
701,AADAT,GOT2,0.3042473728968298
702,AADAT,GPT2,0.3042473728968298
703,AADAT,ACCSL,0.19195872000656014
704,AADAT,ALDH1L1,0.19195872000656014
705,AADAT,ALDH1L2,0.19195872000656014
706,AADAT,DLD,0.19195872000656014
707,AADAT,IDH1,0.19195872000656014
708,AADAT,IDH2,0.19195872000656014
709,AADAT,MTHFS,0.19195872000656014
710,AADAT,OGDHL,0.19195872000656014
800,AAGAB,ACAP1,0.19195872000656014
801,AAGAB,ACTN4,0.19195872000656014
802,AAGAB,ADAMTS9,0.19195872000656014
803,AAGAB,AFTPH,0.19195872000656014
804,AAGAB,AKAP8,0.19195872000656014
805,AAGAB,AKTIP,0.19195872000656014
806,AAGAB,ANK2,0.19195872000656014
807,AAGAB,ANKRD27,0.19195872000656014
808,AAGAB,AP4S1,0.19195872000656014
809,AAGAB,APBA2,0.19195872000656014
810,AAGAB,ARFGAP2,0.19195872000656014
811,AAGAB,ARHGAP33,0.19195872000656014
812,AAGAB,ARL6IP5,0.19195872000656014
813,AAGAB,ARRB1,0.19195872000656014
814,AAGAB,ARRB2,0.19195872000656014
815,AAGAB,ARRDC3,0.19195872000656014
816,AAGAB,ARRDC4,0.19195872000656014
817,AAGAB,ATG16L1,0.19195872000656014
818,AAGAB,ATG16L2,0.19195872000656014
819,AAGAB,ATG4C,0.19195872000656014
820,AAGAB,ATG7,0.19195872000656014
821,AAGAB,BET1,0.19195872000656014
822,AAGAB,CADPS,0.19195872000656014
823,AAGAB,CADPS2,0.19195872000656014
824,AAGAB,CAV1,0.19195872000656014
825,AAGAB,CCDC22,0.19195872000656014
826,AAGAB,CCDC91,0.19195872000656014
827,AAGAB,CD63,0.19195872000656014
828,AAGAB,CENPF,0.19195872000656014
829,AAGAB,CHMP1B,0.19195872000656014
830,AAGAB,CHMP3,0.19195872000656014
831,AAGAB,CHMP4A,0.19195872000656014
832,AAGAB,CHMP4C,0.19195872000656014
833,AAGAB,CHP2,0.19195872000656014
834,AAGAB,CMTM6,0.19195872000656014
835,AAGAB,CNIH4,0.19195872000656014
836,AAGAB,COG4,0.19195872000656014
837,AAGAB,COL1A1,0.19195872000656014
838,AAGAB,CORO7,0.19195872000656014
839,AAGAB,DAB2,0.19195872000656014
840,AAGAB,DMBT1,0.19195872000656014
841,AAGAB,DUOXA1,0.19195872000656014
842,AAGAB,DUOXA2,0.19195872000656014
843,AAGAB,ENY2,0.19195872000656014
844,AAGAB,EXOC3,0.19195872000656014
845,AAGAB,FMN2,0.19195872000656014
846,AAGAB,FRAS1,0.19195872000656014
847,AAGAB,GABARAPL2,0.19195872000656014
848,AAGAB,GDI2,0.19195872000656014
